name	namecustom	mz	mzmin	mzmax	rt	rtmin	rtmax	npeaks	.	peakidx	ms_level	METAB01_QC1	METAB01_QC2	METAB01_QC3	METAB01_QC4	METAB01_QC5	METAB01_Smpl_07	METAB01_Smpl_100	METAB01_Smpl_10_nonCOVID	METAB01_Smpl_11	METAB01_Smpl_11_nonCOVID	METAB01_Smpl_12_nonCOVID	METAB01_Smpl_13	METAB01_Smpl_13_nonCOVID	METAB01_Smpl_14_nonCOVID	METAB01_Smpl_15_nonCOVID	METAB01_Smpl_16_nonCOVID	METAB01_Smpl_17_nonCOVID	METAB01_Smpl_18_nonCOVID	METAB01_Smpl_19_nonCOVID	METAB01_Smpl_1_nonCOVID	METAB01_Smpl_20_nonCOVID	METAB01_Smpl_21_nonCOVID	METAB01_Smpl_22_nonCOVID	METAB01_Smpl_23	METAB01_Smpl_24	METAB01_Smpl_26_nonCOVID	METAB01_Smpl_27	METAB01_Smpl_27_nonCOVID	METAB01_Smpl_28	METAB01_Smpl_28_nonCOVID	METAB01_Smpl_29_nonCOVID	METAB01_Smpl_2_nonCOVID	METAB01_Smpl_30_nonCOVID	METAB01_Smpl_31_nonCOVID	METAB01_Smpl_32	METAB01_Smpl_32_nonCOVID	METAB01_Smpl_33	METAB01_Smpl_33_nonCOVID	METAB01_Smpl_34_nonCOVID	METAB01_Smpl_35	METAB01_Smpl_35_nonCOVID	METAB01_Smpl_36	METAB01_Smpl_36_nonCOVID	METAB01_Smpl_37	METAB01_Smpl_37_nonCOVID	METAB01_Smpl_38_nonCOVID	METAB01_Smpl_39_nonCOVID	METAB01_Smpl_3_nonCOVID	METAB01_Smpl_40_nonCOVID	METAB01_Smpl_41	METAB01_Smpl_41_nonCOVID	METAB01_Smpl_42	METAB01_Smpl_42_nonCOVID	METAB01_Smpl_43	METAB01_Smpl_44	METAB01_Smpl_46	METAB01_Smpl_47	METAB01_Smpl_4_nonCOVID	METAB01_Smpl_50	METAB01_Smpl_51	METAB01_Smpl_52	METAB01_Smpl_53	METAB01_Smpl_54	METAB01_Smpl_55	METAB01_Smpl_56	METAB01_Smpl_57	METAB01_Smpl_58	METAB01_Smpl_59	METAB01_Smpl_5_nonCOVID	METAB01_Smpl_60	METAB01_Smpl_61	METAB01_Smpl_62	METAB01_Smpl_63	METAB01_Smpl_64	METAB01_Smpl_65	METAB01_Smpl_66	METAB01_Smpl_67	METAB01_Smpl_68	METAB01_Smpl_69	METAB01_Smpl_6_nonCOVID	METAB01_Smpl_70	METAB01_Smpl_71	METAB01_Smpl_72	METAB01_Smpl_73	METAB01_Smpl_74	METAB01_Smpl_75	METAB01_Smpl_76	METAB01_Smpl_78	METAB01_Smpl_79	METAB01_Smpl_7_nonCOVID	METAB01_Smpl_80	METAB01_Smpl_81	METAB01_Smpl_82	METAB01_Smpl_83	METAB01_Smpl_84	METAB01_Smpl_85	METAB01_Smpl_86	METAB01_Smpl_87	METAB01_Smpl_88	METAB01_Smpl_89	METAB01_Smpl_8_nonCOVID	METAB01_Smpl_90	METAB01_Smpl_91	METAB01_Smpl_92	METAB01_Smpl_94	METAB01_Smpl_95	METAB01_Smpl_96	METAB01_Smpl_98	METAB01_Smpl_99	METAB01_Smpl_9_nonCOVID
M245T14_1	M245.150627T13.671_1	245.150627362248	245.148138721259	245.150931089617	13.6709976196289	12.4312582015991	14.2329807281494	42	42	7446,11466,16659,37546,39228,42756,45839,54556,61675,68395,85017,93803,96627,99105,100615,102098,108305,109602,110909,112917,114447,115830,119600,121487,122792,124027,125147,126345,127163,130866,132043,133071,134496,135275,137777,138566,142198,143268,143876,145539,146615,147627	1	0.0	0.0	0.0	0.0	0.0	5224198.50049038	0.0	0.0	3210022.48476341	0.0	0.0	6119437.13478895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3917719.01345905	2003898.4088927	0.0	4504356.3325994	0.0	4707919.57671483	0.0	0.0	0.0	0.0	0.0	2326662.0084456	0.0	0.0	0.0	0.0	1204645.85168871	0.0	0.0	0.0	492097.837865524	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1613358.41240051	0.0	0.0	0.0	0.0	0.0	1018068.7250019	0.0	673990.289763783	0.0	730742.388971618	735603.73895885	656239.492595773	0.0	0.0	0.0	0.0	814215.946494307	773988.408892231	655365.886862095	0.0	645505.697254438	688453.134642539	563923.36354385	0.0	0.0	0.0	558405.164696892	629826.801105881	567111.846491454	574020.729792612	571382.264089368	565471.179808882	591929.24583172	0.0	0.0	540748.74378294	572425.104469039	547707.271549625	0.0	513918.298439705	552756.416199105	0.0	509536.312062737	499474.998280989	0.0	0.0	456483.062930661	455813.592477487	455638.883894438	0.0	481584.376365415	413587.537766918	461072.396559472	0.0
M245T14_2	M245.175517T13.5558_2	245.175516617044	245.173810886215	245.175792836383	13.5557618141174	12.2980947494507	14.2329807281494	34	34	7392,11470,16585,37366,39129,42564,45806,54488,65076,84941,92492,93804,96628,99106,100616,102099,108231,109521,110910,112918,114529,115831,119727,121555,122793,124018,125153,126346,127248,130815,132044,132953,134497,136486	1	0.0	0.0	0.0	0.0	0.0	3955804.24855627	0.0	0.0	3542886.34904599	0.0	0.0	5349634.3079095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2857153.99201562	1222154.32779471	0.0	3416015.08959424	0.0	3754250.24052788	0.0	0.0	0.0	0.0	0.0	1998128.08608037	0.0	0.0	0.0	0.0	0.0	0.0	319819.267170748	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	484417.004550141	0.0	0.0	0.0	0.0	1138965.60159575	943155.043685856	0.0	801253.94418966	0.0	868591.71041918	809600.879821608	730527.304182643	0.0	0.0	0.0	0.0	640171.094113456	856715.568118275	814591.346670564	0.0	710568.884982347	773942.660241509	619999.638713615	0.0	0.0	0.0	634379.924157099	681067.702881379	643793.033584429	608928.183028372	669812.195613339	613323.392097752	673235.402494401	0.0	0.0	620952.525175831	687858.722246152	615499.454449781	0.0	625077.884561275	0.0	563656.491372959	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
M246T14_1	M246.13429T13.7447_1	246.134290218644	246.132542366499	246.134578718899	13.7446556091309	12.5645313262939	14.2560949325562	47	47	7365,11541,16616,37439,39205,42544,45906,54586,61736,65184,68424,76720,83581,85038,92493,93805,96629,99107,100617,102100,108232,109522,110911,112919,114448,115832,119743,121488,122794,124012,125179,126347,127311,130827,132045,132954,134498,135522,136487,137778,138798,142199,143035,144091,145540,146616,147628	1	0.0	0.0	0.0	0.0	0.0	2401101.92595672	0.0	0.0	2562237.1472239	0.0	0.0	2228402.51744136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1986580.91379041	1348608.90664269	0.0	1993724.16534811	0.0	2271901.9781866	0.0	0.0	0.0	0.0	0.0	1545313.34430573	0.0	0.0	0.0	0.0	1029857.0458388	0.0	832050.436995938	0.0	580051.006216048	0.0	0.0	0.0	0.0	0.0	337398.208219884	0.0	0.0	0.0	0.0	324773.873461655	1148492.56038731	0.0	0.0	0.0	0.0	945149.042916363	805568.5432883	0.0	632944.518565109	0.0	670688.17622884	609882.408428887	584323.871628652	0.0	0.0	0.0	0.0	641260.001580676	636474.613184343	631881.338317374	0.0	560481.694381211	592748.47915812	527343.949080408	0.0	0.0	0.0	476811.808221237	488771.09440991	449654.882829102	450238.775242752	475760.461676067	490606.775058397	510469.892185411	0.0	0.0	440350.570597322	514836.247739439	416224.443587208	0.0	439533.111691898	450334.153533254	382644.749882552	433835.378786553	475118.468330485	0.0	0.0	118984.993915676	415629.577860233	366092.348016391	0.0	403823.590713971	347311.626524909	412277.761763212	0.0
M246T108	M246.169874T108.3525	246.169873887292	246.168008386175	246.170216377431	108.352508544922	95.0173645019531	118.011291503906	97	97	681,2133,3571,4967,6368,8292,10698,12104,13912,15420,17465,18906,20570,22603,24916,26512,28192,30095,31598,33179,34938,36403,38035,39896,41503,43202,44875,46437,48166,49455,50685,52178,53702,55255,56708,57852,59315,60702,62440,64097,65870,67607,69045,70420,71777,73107,74481,75923,77326,78735,79976,81247,82575,84080,85670,87179,88447,89712,91352,92865,94297,95677,97004,98111,99730,101123,102612,103746,105176,106416,107424,108799,109974,111249,112272,113513,114971,116192,117188,118349,119081,120334,122078,123317,124524,125570,126667,127630,128678,131280,132442,133326,135807,139988,144350,145905,148668	1	1635522.08691618	1102144.83538632	920674.336100657	776397.515480511	1288081.65722625	3933007.88498439	0.0	2066934.80117814	2236948.76885904	5286127.00954668	2786251.38306045	3490133.79710045	1636994.15168102	890113.94330067	1417949.90735639	2324695.84379487	2086850.01901109	3886843.80076846	1745152.3420202	1906299.79798454	2593198.77802943	1193448.55851217	2341444.54115454	2869094.4685004	1779335.27609393	1122097.54612568	2361055.83794223	2136461.23115904	1174984.96208879	975920.468431727	3831428.81839469	1606530.74522239	2934193.90184791	806408.586400736	1818091.92080849	636833.459142343	4169387.70945545	1270677.30508945	2910515.22798519	2783452.48535773	1150823.29172283	1450786.68944657	1804316.28557901	1226658.0564175	1223232.74998181	954719.145855205	549906.981703892	2157208.62695411	363966.656948293	1256066.33406071	1702131.85285145	1312223.71056592	1325146.04568545	498230.7193353	387762.178913961	932438.094194383	1026389.42469605	1662491.74502455	944765.540468012	1608914.04502903	444277.49783588	788913.813888852	1307700.25616714	363489.096620465	973276.883010508	672551.135152908	391393.800205286	523151.938711261	1072731.50147998	1150071.56091088	341603.287660874	248858.163514333	576804.79137516	478680.343351942	331817.984596126	780986.76262588	2035957.88342896	213956.459069942	883895.980935183	4029860.11661197	370848.609867166	324376.944020223	692287.263384081	10028.8878238015	196637.105913864	630633.381543522	167590.224190009	192890.480810739	7151.45306864045	3714057.87664284	0.0	8786.59362069575	160293.928996673	183924.02750699	0.0	0.0	120095.073409713	0.0	0.0	0.0	2669520.67536742	0.0	0.0	0.0	160256.303848186	0.0	8394.56152942923	0.0	0.0	1109944.91106775
M246T14_2	M246.1707T13.5553_2	246.170700093889	246.168995230049	246.170949919656	13.5553398132324	12.2980947494507	14.2621536254883	42	42	7500,11517,17024,37584,39232,42790,46090,54565,85018,92494,93806,96630,99108,100618,102101,108233,109523,110912,112920,114596,115833,119771,121590,122925,124103,125240,126349,127321,130875,132046,133072,134499,135523,136488,137779,138799,142272,143269,144092,145541,146617,147629	1	0.0	0.0	0.0	0.0	0.0	9709582.94831175	0.0	0.0	7451068.65391121	0.0	0.0	12731613.7253961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6362170.65205958	2808006.96047106	0.0	7906501.70307525	0.0	8491288.42036184	0.0	0.0	0.0	0.0	0.0	4064417.54342574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1600883.43031523	0.0	0.0	0.0	0.0	2439255.71881717	2309972.98355967	0.0	1558392.84370412	0.0	1877032.74899867	1745637.51998572	1588246.27002534	0.0	0.0	0.0	0.0	1471089.08270239	1886116.71273505	1671304.58269069	0.0	1493005.39702238	1616684.42074726	1343519.93102589	0.0	0.0	0.0	1405449.08960793	1502067.90762854	1494345.9236618	404955.88311064	1492412.64811614	1419770.48665115	1540821.45927002	0.0	0.0	1353199.3474783	1455833.97698743	1366511.55331205	0.0	1368479.82768359	1301891.05062632	1283766.90926309	1216033.75841671	1409066.96836254	0.0	0.0	1185756.08681418	1220407.3648914	1098854.66349077	0.0	1227956.93121752	1059406.03903933	1234512.52533529	0.0
M247T118	M246.784047T117.8385	246.784047440086	246.782156956003	246.784331976274	117.838485717773	109.060401916504	131.549682617188	109	109	670,2122,3550,4952,6353,8274,9802,10699,12155,13884,15388,17452,18935,20602,22586,24903,26484,28154,30082,31696,33159,34925,36376,38017,39885,41489,43185,44852,46424,48144,49442,50779,52152,53691,55232,56706,57839,59308,60675,62422,64079,65861,67593,69030,70402,71762,73097,74600,75902,77310,78722,79959,81234,82559,84063,85651,87178,88547,89699,91346,92927,94321,95676,97061,98104,99724,101175,102662,103852,105157,106476,107460,108800,110011,111298,112268,113489,115023,116186,117183,118384,119107,120313,122072,123342,124516,125598,126686,127664,128661,130157,131307,132462,133348,133852,134816,135806,138123,139055,139978,141593,142608,143475,144370,144918,145892,146988,147816,148649	1	393725.287593163	300657.277483785	255800.646276186	221960.66414902	808301.421167623	1358134.31549916	66928.4192333794	380032.143020668	1190442.11275176	457025.609836272	437380.21647231	1086420.44934019	458826.160420692	426770.977496699	418778.732090983	383011.95610726	427276.896486587	415867.342791369	375057.925000876	451081.493109237	372043.508903486	375473.659561276	381620.651013075	1068792.03573135	974762.170695336	362714.116588656	1035002.84104916	363912.674399198	798413.479596291	374013.319171148	309623.069534188	442909.827201974	338804.198077544	287180.226159029	970438.659573926	264215.012613982	1028652.96084933	293827.009864017	281134.653097994	917305.771054902	314274.458573332	944595.818880147	261256.577996837	945036.307829357	263189.578352557	253321.062795925	234220.539014184	461077.517327119	267434.452318828	835528.946113106	255534.768751581	818961.213799409	230746.819426443	886690.30450346	813795.955496875	863705.546210795	862157.933083638	374083.888735709	911695.498960053	226913.390385616	206472.948331711	244501.61492585	209496.075134877	201680.126614221	254833.412429359	190206.62649145	185661.347443971	160555.92960618	435567.854503577	221461.27854092	147519.707283018	174865.136356634	159571.526997568	114177.608093458	146435.301367654	138942.021256001	204920.597269086	130193.326126908	139689.162732559	440034.204242743	125919.745225651	127906.663376318	193903.663739054	139751.682927896	125834.154514518	123752.533806101	109855.949960722	56810.7145086028	88115.5457902773	470184.002639041	122699.008823031	107766.373922282	116720.280499256	68033.4988451972	64291.2534478226	93104.4379174082	92902.4309402051	0.0	104033.306076339	85277.7638054725	446996.985553584	91117.4782337729	66249.5838211179	67174.4324486161	76536.6200978574	76183.0063103617	86417.9685332468	81443.0315202125	28469.4669222306	458017.393029469
M247T89	M247.144013T89.355	247.144012589194	247.142182487919	247.144278108296	89.3550415039062	86.5563507080078	92.2588195800781	85	85	497,1902,3394,4750,6110,9732,10540,11988,13689,15171,17284,18770,20386,22360,24727,26262,27909,29930,31550,32928,34692,36217,37791,39723,41282,42980,44706,46253,47956,49246,50642,51936,53589,55018,56594,59158,60470,62261,63876,65574,67385,68864,70262,72929,74419,77100,78536,79771,81072,88389,89490,92816,94219,96962,97904,101073,102566,103741,105016,106373,107352,108692,109918,111193,112173,113400,116102,116980,118290,119018,121978,124412,126616,128399,131224,132388,133798,135732,138045,139001,139784,143427,144311,144848,148412	1	303622.652300872	218295.356395007	195922.319032592	154509.693262442	290292.557645772	0.0	45053.4587331338	66557.1923554878	1051733.45037651	1378833.34264557	1841316.66602029	274569.016053788	2090601.54641604	8571450.68783241	1474709.42696394	769704.741577102	675854.168370438	148684.335009094	2034335.90019718	3826066.78444855	534578.853606399	1710148.33627096	482040.904393488	887386.794687489	127924.642289473	77704.2591049713	445082.756931786	887010.120164274	257523.291181582	6890081.83910737	551166.29145757	2850838.69454656	482085.304717073	1823559.72205513	68630.7162880417	6685414.56385163	0.0	506263.465627335	636802.996102248	217308.139747684	3512437.01801611	238874.198529906	461653.592905809	355521.521761149	196168.790455355	0.0	1305476.7539651	1430260.48995877	0.0	1277977.37663588	336189.12951489	368981.548871481	550588.91682681	0.0	0.0	0.0	0.0	1615966.62423684	262994.196581571	0.0	58736.8664783561	131913.801005664	0.0	454084.251044458	720338.730719691	0.0	593094.519054798	37024.783289523	21264644.9224899	383991.676096088	165215.529431529	242176.44758572	22035.3955710139	34333.4385079205	58157.5677577789	74451.8430549	50938.2970613123	0.0	58136.0146913452	84975.6981785025	28700.6796192536	189905.295108234	0.0	219775.891441543	0.0	35788.3676990969	0.0	35337.2379973906	0.0	303266.645212828	0.0	296508.256167406	303697.38511958	0.0	143063.124196734	0.0	75260.2417343188	0.0	202856.548043826	641739.346784022	89265.5046810016	0.0	0.0	53248.6845849106	405975.175438122	14947.2468880637	0.0	0.0	0.0	117718.701383804
M247T14_1	M247.154846T13.6139_1	247.154846214925	247.152951911322	247.166603963338	13.6138792037964	12.431227684021	14.2329807281494	54	46	7455,11414,16693,37316,37464,39148,42555,42743,45826,54510,61652,65111,68382,83545,84973,92495,92496,93807,96631,99109,100619,102102,108289,109524,110913,112921,114449,114530,115501,115834,119601,121564,122900,124019,125084,126351,127274,130766,132047,133073,134500,135524,136288,137490,137780,138800,142200,142280,143270,143877,144093,145543,146618,147631	1	0.0	0.0	0.0	0.0	0.0	4602952.09864815	0.0	0.0	2814335.85495589	0.0	0.0	6006483.07389091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2645065.35231738	1538945.13986598	0.0	2479839.40061203	0.0	3468500.14549232	0.0	0.0	0.0	0.0	0.0	2020323.06138458	0.0	0.0	0.0	0.0	661550.385706086	0.0	506716.335454805	0.0	299222.394926071	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	197020.682045366	756196.09556166	0.0	0.0	0.0	0.0	1286237.6283565	1109283.68200141	0.0	881663.768897149	0.0	1024886.34455226	918411.543936017	882012.026319093	0.0	0.0	0.0	0.0	790385.139710275	1014939.16033712	925573.720539031	0.0	864770.75234074	934242.061179519	756668.14349911	0.0	0.0	0.0	747326.155788401	811636.70646732	760289.05537854	688051.816340784	774002.306367761	738231.937593239	779609.46377124	0.0	0.0	687569.100963914	835830.815310037	697788.650455962	0.0	676316.708413992	694771.109875802	648156.879149121	381467.490978253	755313.124869801	0.0	0.0	368524.57724225	670062.083692	84224.4710188437	0.0	665827.987279624	585553.525680772	640932.45803299	0.0
M247T14_2	M247.1911T13.5202_2	247.191100058977	247.189360045312	247.191372936044	13.5201616287231	12.4312448501587	14.2329807281494	35	35	7395,11403,16642,37409,39125,42552,45796,84891,92497,96632,99110,100620,102103,110624,112922,114531,115594,119602,121490,122795,124013,125085,126352,127164,130807,132956,135525,136489,137781,142201,143036,144094,145544,146619,147632	1	0.0	0.0	0.0	0.0	0.0	3670918.90512897	0.0	0.0	3231156.07347895	0.0	0.0	6179284.48894626	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2336673.15186847	862079.488839923	0.0	2854013.38085001	0.0	3358783.0559502	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	306717.40362026	0.0	0.0	0.0	0.0	1107220.52187174	0.0	0.0	710385.912329906	0.0	854125.815244827	777887.767068629	752915.329657708	0.0	0.0	0.0	0.0	0.0	0.0	746745.82305157	0.0	687741.690794847	761097.211848866	640666.73284792	0.0	0.0	0.0	685627.206054888	663964.372766913	622753.630230086	577340.731891202	682583.799962041	637105.7974272	668998.629226547	0.0	0.0	669122.794789876	0.0	644357.452183008	0.0	0.0	614847.806383344	631358.090984043	601482.584885295	0.0	0.0	0.0	559488.324663119	590754.778165378	514588.926795516	0.0	625853.713880186	508960.997216482	613029.788824088	0.0
M248T38	M248.058779T38.3359	248.058779238177	248.057096952562	248.059230159986	38.3359298706055	37.864616394043	38.5630531311035	30	30	10311,13299,14861,21953,24386,25960,27560,29637,31188,32512,35866,40984,45874,48924,50347,51629,53238,56224,58816,63497,69971,71313,72637,74089,78249,80769,88091,103457,139434,148083	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	521345.037178423	0.0	124458.713580598	204591.894612369	0.0	0.0	0.0	325157.712105209	140459.89334601	131322.972311425	262126.879924454	400553.12399021	50113.365967369	45643.2262966181	0.0	54243.9637979027	0.0	0.0	59307.1367552888	0.0	0.0	65930.2661304884	0.0	106653.536220351	432006.264152786	411448.835904206	31589.9288038446	0.0	59283.1933630667	0.0	84297.6594557295	0.0	0.0	98377.7625268265	0.0	0.0	0.0	97674.3181569708	372032.252757443	64537.6876031413	69527.556953155	0.0	0.0	256233.538359973	0.0	25719.8721796927	0.0	0.0	0.0	0.0	88696.7381325656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	774670.380946668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93241.5340959541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	326891.960879598
M248T88	M248.147999T87.7477	248.14799947051	248.146145825968	248.148354526341	87.747673034668	86.9221572875977	90.8573226928711	39	39	13674,15160,18757,20367,22348,24712,26249,29915,31533,32914,34681,44694,47941,49230,50631,53580,56566,59143,60450,63863,67372,72914,74407,77084,78526,81060,88369,96955,97894,101063,103707,104999,107340,121966,131216,132379,138034,138997,144304	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	220363.859696398	290023.790867677	0.0	328639.402444084	1308375.45271078	235058.538952335	119500.962881365	122048.976395725	0.0	303043.546388303	587362.507311331	90663.5458661349	272797.878386481	0.0	0.0	0.0	0.0	0.0	148690.348536227	0.0	1037500.28633068	74339.4417992538	447508.769999701	0.0	288801.143698316	0.0	1012564.14128969	0.0	79026.4662796254	96147.0118873169	0.0	541057.774666575	0.0	73477.5750489652	0.0	0.0	0.0	200629.683680535	215538.552145976	0.0	213502.257194888	39840.3280961041	0.0	82481.5996245855	0.0	0.0	0.0	0.0	241180.166279527	0.0	0.0	0.0	0.0	0.0	71495.8160659344	113981.851105225	0.0	100236.361305249	0.0	3201677.11646333	59654.9120541881	0.0	36588.8912155905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28904.7476572329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44406.4437515168	41121.1607621011	0.0	0.0	0.0	0.0	0.0	28390.673198575	97337.1267906847	0.0	0.0	0.0	0.0	57311.051843557	0.0	0.0	0.0	0.0	0.0
M248T14_1	M248.149766T13.6151_1	248.149766338	248.148113057519	248.150059030176	13.6151218414307	12.4312582015991	14.2621536254883	45	45	7424,11485,16649,37472,39237,42726,45855,54526,61679,65140,68427,85011,92498,93808,96633,99111,100673,102104,108234,109525,110914,112923,114450,115595,119603,121491,122796,124057,125206,126353,127165,130898,132048,133074,134501,135526,136490,137782,138801,142202,143271,144095,145545,146620,147633	1	0.0	0.0	0.0	0.0	0.0	4411225.41591002	0.0	0.0	3279128.39495285	0.0	0.0	4781013.34017541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3159674.79209808	1907897.83953569	0.0	3515085.74615915	0.0	3895396.49026725	0.0	0.0	0.0	0.0	0.0	2113706.36305997	0.0	0.0	0.0	0.0	1083064.96020995	0.0	823261.153263754	0.0	527970.835825096	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1391193.07423971	0.0	0.0	0.0	0.0	1313539.12874981	1232148.94992721	0.0	844578.964452308	0.0	954577.543076818	922698.361090284	846031.104504501	0.0	0.0	0.0	0.0	883331.144051168	953506.001723989	851824.37236762	0.0	760148.325243494	246701.747995558	206958.982736254	0.0	0.0	0.0	697347.231131395	831918.454609059	718128.852962544	698730.550404372	779557.556162014	720609.471370606	766605.557469075	0.0	0.0	695394.748983389	753164.846375828	687843.093820592	0.0	666059.97527055	630307.213038744	594782.4557046	600166.198845139	704744.245224733	0.0	0.0	574824.40487203	604350.679745036	551677.076244006	0.0	620320.378835495	489958.085579768	580551.231341522	0.0
M248T14_2	M248.186327T13.5439_2	248.186326533089	248.173594801139	248.186677799136	13.5438704490662	12.164909362793	14.2621536254883	46	41	7439,11391,16647,37502,39212,42738,45817,61618,76679,84886,92499,93809,96345,99112,100621,100671,102105,108235,109392,109526,110625,112924,114451,115596,119604,121492,122797,122798,123991,125086,126354,127166,130613,130853,132049,132957,134502,135527,136289,138567,138802,142203,143037,143878,145546,146621	1	0.0	0.0	0.0	0.0	0.0	4758529.01930566	0.0	0.0	56626.0547446264	0.0	0.0	7686386.53942835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2624632.91487826	1082159.14186736	0.0	3855165.93115252	0.0	3891153.90617377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	483900.54508523	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	185652.389130544	0.0	0.0	0.0	0.0	0.0	663823.469207339	0.0	0.0	0.0	0.0	111245.587478223	1233137.9103328	0.0	851915.627414674	0.0	1017222.91060345	1065380.08650929	863563.936653996	0.0	0.0	0.0	0.0	761492.353403042	294426.477739783	887130.990630193	0.0	731338.667497935	905486.179128569	720975.964589603	0.0	0.0	0.0	743822.552243321	794058.95843541	60722.5472114939	750130.212659882	762404.650486745	727801.030669995	207909.118942947	0.0	0.0	206575.580126089	246331.787636293	705542.642163211	0.0	727527.099003793	710291.744549135	690070.082176615	0.0	234555.733456405	0.0	0.0	649210.448789327	671234.784194779	589575.830603023	0.0	635319.947190116	554438.522514061	0.0	0.0
M248T67	M248.221787T66.974	248.221787005209	248.220129337397	248.222184617654	66.9739990234375	63.2742233276367	68.2718811035156	49	49	398,1809,3303,4661,10491,13599,15093,18700,20279,22278,24660,26201,27854,29857,31467,32858,34619,36147,41229,44624,47857,49176,50559,51868,53513,56493,59080,60390,63764,65506,67313,68788,70208,71523,72867,74344,75685,78467,81013,88309,89431,103605,116927,120168,123225,128332,139726,141472,148346	1	125316.998467557	76696.2924077931	72388.6854718518	55193.9307223949	0.0	0.0	0.0	69296.4622936554	0.0	95984.6553381517	99665.0434595486	0.0	123155.166145737	118349.035555879	105930.971472504	82704.7128766796	102145.114418978	96417.5024353551	91985.9947898546	3698040.17007483	82905.5833442352	119002.992019265	108981.954068943	0.0	0.0	128953.455851972	0.0	124621.735882651	0.0	102652.097431157	85031.0394279266	126980.867219436	111853.86560964	78164.5283579197	0.0	66956.7131817956	0.0	86017.026874834	82740.2215762624	0.0	95709.1393678132	65161.8882623078	80962.9986985568	93921.5615526067	92548.9127449453	97740.4723634313	69813.9929487887	115145.080244014	86574.4422544144	0.0	91069.5833639467	0.0	86605.1986007275	0.0	0.0	0.0	0.0	70793.1780293013	53467.4900968681	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112671.463365425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	98609.940608093	0.0	0.0	44435.1831150518	0.0	21615.0018652034	0.0	0.0	0.0	0.0	97380.3407550625	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81656.1955172078	167691.539204673	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81870.5488758719
