database_identifier	chemical_formula	smiles	inchi	metabolite_identification	mass_to_charge	fragmentation	modifications	charge	retention_time	taxid	species	database	database_version	reliability	uri	search_engine	search_engine_score	smallmolecule_abundance_sub	smallmolecule_abundance_stdev_sub	smallmolecule_abundance_std_error_sub	20P02830216_CSHC18_NEG	20P02830217_CSHC18_NEG	20P02830215_CSHC18_NEG	20P02830224_CSHC18_NEG	20P02830213_CSHC18_NEG	20P02830210_CSHC18_NEG	20P02830211_CSHC18_NEG	20P02830218_CSHC18_NEG	20P02830219_CSHC18_NEG	20P02830133_CSHC18_NEG	20P02830132_CSHC18_NEG	20P02830131_CSHC18_NEG	20P02830130_CSHC18_NEG	20P02830136_CSHC18_NEG	20P02830135_CSHC18_NEG	20P02830134_CSHC18_NEG	20P02830139_CSHC18_NEG	20P02830138_CSHC18_NEG	20P02830024_CSHC18_NEG	20P02830320_CSHC18_NEG	20P02830026_CSHC18_NEG	20P02830027_CSHC18_NEG	20P02830021_CSHC18_NEG	20P02830023_CSHC18_NEG	20P02830028_CSHC18_NEG	20P02830286_CSHC18_NEG	20P02830096_CSHC18_NEG	20P02830227_CSHC18_NEG	20P02830120_CSHC18_NEG	20P02830121_CSHC18_NEG	20P02830122_CSHC18_NEG	20P02830123_CSHC18_NEG	20P02830124_CSHC18_NEG	20P02830264_CSHC18_NEG	20P02830126_CSHC18_NEG	20P02830127_CSHC18_NEG	20P02830128_CSHC18_NEG	20P02830129_CSHC18_NEG	20P02830266_CSHC18_NEG	20P02830059_CSHC18_NEG	20P02830058_CSHC18_NEG	20P02830057_CSHC18_NEG	20P02830051_CSHC18_NEG	20P02830053_CSHC18_NEG	20P02830052_CSHC18_NEG	20P02830295_CSHC18_NEG	20P02830293_CSHC18_NEG	20P02830288_CSHC18_NEG	20P02830317_CSHC18_NEG	20P02830199_CSHC18_NEG	20P02830198_CSHC18_NEG	20P02830195_CSHC18_NEG	20P02830194_CSHC18_NEG	20P02830196_CSHC18_NEG	20P02830315_CSHC18_NEG	20P02830190_CSHC18_NEG	20P02830193_CSHC18_NEG	20P02830192_CSHC18_NEG	20P02830115_CSHC18_NEG	20P02830114_CSHC18_NEG	20P02830116_CSHC18_NEG	20P02830110_CSHC18_NEG	20P02830274_CSHC18_NEG	20P02830176_CSHC18_NEG	20P02830082_CSHC18_NEG	20P02830205_CSHC18_NEG	20P02830080_CSHC18_NEG	20P02830084_CSHC18_NEG	20P02830310_CSHC18_NEG	20P02830306_CSHC18_NEG	20P02830307_CSHC18_NEG	20P02830298_CSHC18_NEG	20P02830299_CSHC18_NEG	20P02830303_CSHC18_NEG	20P02830305_CSHC18_NEG	20P02830240_CSHC18_NEG	20P02830100_CSHC18_NEG	20P02830105_CSHC18_NEG	20P02830038_CSHC18_NEG	20P02830032_CSHC18_NEG	20P02830031_CSHC18_NEG	20P02830030_CSHC18_NEG	20P02830037_CSHC18_NEG	20P02830269_CSHC18_NEG	20P02830328_CSHC18_NEG	20P02830060_CSHC18_NEG	20P02830063_CSHC18_NEG	20P02830064_CSHC18_NEG	20P02830179_CSHC18_NEG	20P02830178_CSHC18_NEG	20P02830069_CSHC18_NEG	20P02830175_CSHC18_NEG	20P02830174_CSHC18_NEG	20P02830173_CSHC18_NEG	20P02830172_CSHC18_NEG	20P02830171_CSHC18_NEG	20P02830170_CSHC18_NEG	20P02830203_CSHC18_NEG	20P02830183_CSHC18_NEG	20P02830180_CSHC18_NEG	20P02830002_CSHC18_NEG	20P02830006_CSHC18_NEG	20P02830188_CSHC18_NEG	20P02830189_CSHC18_NEG	20P02830202_CSHC18_NEG	20P02830271_CSHC18_NEG	20P02830185_CSHC18_NEG	20P02830229_CSHC18_NEG	20P02830228_CSHC18_NEG	20P02830164_CSHC18_NEG	20P02830226_CSHC18_NEG	20P02830092_CSHC18_NEG	20P02830095_CSHC18_NEG	20P02830162_CSHC18_NEG	20P02830163_CSHC18_NEG	20P02830220_CSHC18_NEG	20P02830017_CSHC18_NEG	20P02830016_CSHC18_NEG	20P02830018_CSHC18_NEG	20P02830089_CSHC18_NEG	20P02830151_CSHC18_NEG	20P02830153_CSHC18_NEG	20P02830152_CSHC18_NEG	20P02830154_CSHC18_NEG	20P02830159_CSHC18_NEG	20P02830158_CSHC18_NEG	20P02830276_CSHC18_NEG	20P02830238_CSHC18_NEG	20P02830239_CSHC18_NEG	20P02830234_CSHC18_NEG	20P02830235_CSHC18_NEG	20P02830236_CSHC18_NEG	20P02830237_CSHC18_NEG	20P02830230_CSHC18_NEG	20P02830231_CSHC18_NEG	20P02830232_CSHC18_NEG	20P02830233_CSHC18_NEG	20P02830048_CSHC18_NEG	20P02830046_CSHC18_NEG	20P02830042_CSHC18_NEG	20P02830043_CSHC18_NEG	20P02830040_CSHC18_NEG	20P02830001_CSHC18_NEG	20P02830322_CSHC18_NEG	20P02830323_CSHC18_NEG	20P02830326_CSHC18_NEG	20P02830146_CSHC18_NEG	20P02830147_CSHC18_NEG	20P02830144_CSHC18_NEG	20P02830145_CSHC18_NEG	20P02830142_CSHC18_NEG	20P02830143_CSHC18_NEG	20P02830140_CSHC18_NEG	20P02830141_CSHC18_NEG	20P02830209_CSHC18_NEG	20P02830208_CSHC18_NEG	20P02830075_CSHC18_NEG	20P02830073_CSHC18_NEG	20P02830072_CSHC18_NEG	20P02830079_CSHC18_NEG	20P02830078_CSHC18_NEG
				PI(18:0/22:4)(rep)					6.48												4245804.033	5123672.035	6599705.074	4542553.588	4587107.932	5699825.649	5960054.574	4365249.607	4036677.379	4256375.152	3194266.292	3774609.768	5183606.97	4588730.377	4416697.224	5904103.396	7822820.001	5612967.907	4725985.925	6219299.865	4704923.37	2626706.092	5330051.756	5877376.113	3514972.016	3629292.762	5611014.647	4839546.388	3918091.003	3919111.055	3892489.945	6345665.305	3931841.742	3126271.973	5026628.772	5413337.554	6435476.853	3689540.117	2475380.81	3592182.793	6529645.218	5596719.419	7749524.083	3812285.838	4023084.146	1721853.209	4218944.883	3250055.125	2702984.569	4861893.931	4338920.921	4256245.027	5161307.616	4842460.671	4659283.385	4632928.295	3892791.215	5783165.544	4132054.891	4127516.174	3916971.5	4362887.495	1807696.006	4361025.949	5437065.922	3939174.448	4567581.892	3757899.998	4494966.028	5536946.999	3708541.739	4532410.433	2805326.14	4235013.593	5202162.696	3953035.768	3282121.527	4407636.286	5560157.439	2464083.342	4275129.483	6299158.012	5118877.925	5335521.913	4542340.481	3327643.502	3208968.025	6489122.442	2833469.069	3160831.678	5129376.701	3819045.656	3725304.755	4657002.626	9223513.997	3700689.686	4213036.266	8030406.228	4040955.122	3992719.54	6012103.638	4438114.335	6127336.726	4343816.978	6373361.159	4565254.119	4738290.095	3092617.575	4502898.335	2538083.493	3375645.794	5102897.942	5408875.179	4086722.338	3995574.739	3738681.061	4344558.633	5834415.356	3427859.897	3328529.95	4923640.262	5046744.593	4164842.013	4030752.083	4659621.648	5410406.185	2376304.222	4130940.198	2844612.361	4870173.303	4068673.291	3135845.577	3973721.078	3520344.638	4084793.581	4024679.123	3805812.516	3534197.937	5270304.721	2420000.065	3174889.968	4668189.792	9003912.562	6278224.552	2827575.294	6255192.413	4910237.245	4754486.269	4465757.209	4834526.831	4068606.952	5053257.955	3263455.233	3303532.098	4749378.253	7767364.32	3609436.29	5552635.751	6031898.924	5267054.782	4716135.342
				PA(28:2/15:0)					6.5												28729720.36	30239745.92	23407421.08	26999610.93	24408250.05	25032406.15	43568489.14	26583481.94	16426215.67	19432022.95	9985711.903	14046040.16	16662275.65	12532327.39	14095291.66	29297045.23	13810476.19	17629478.85	13748499.87	25151150.6	12685553.71	15647476.98	14904182.7	13716801.06	21891502.38	16219171.4	13397553.54	11649831.18	20392790.31	10550143.83	14867025.29	13405908.6	23741691.81	18442267.42	20601332.07	24689542.09	19914026	21788586.84	30836687.66	37459199.79	35736106.67	35584752.46	24836844.84	38584858.61	17122376.51	18942762.29	15888103.54	31652537.64	26321280.14	18881928.58	38190034.7	25367674.23	21116229.5	25977517.1	22103497.29	33419226.8	19532512.44	27738737.34	12928569.92	9632807.155	14894710.5	24558674.28	25722083.22	32549897.95	16713224.77	15710190.46	19331553.42	16474397.87	19999927.3	26447075.14	28360725.6	35384716.23	11549071.29	21619535.09	46813232.01	28684218.45	26679877.64	32423510.95	28313748.76	21306363.52	9872526.954	10870691.55	26135475.72	21146279.41	20887751.51	35962880.28	38658679.38	15981802.18	24478315.99	34487876.96	33568702.56	28552257.78	30312566.61	31169575.81	28684371.15	31397241	32437396.73	18582645.61	21378800.66	18500125.05	29944520.92	27893290.22	47546536.59	18456051.4	17857902.22	16557484.98	24239540.43	30991071.05	21345889.06	22022771.92	17011842.81	28473350.69	13203173.33	19256746.44	18589947.83	16262430.89	11270134.42	19738162.2	14113761.28	43837626.95	23679205.88	18363872.31	26725104.78	20346503.4	27087865.49	20653025.42	20539918.99	26350179.93	30687746.03	26739703.18	23482331.35	20191438.14	31609577.8	21822667.64	19369641.78	18696093.21	18646249.62	39258778.44	26044722.14	59426257.92	49901208.09	35608554.04	15322985.55	28673086.85	24350881.2	19004763.2	28067143.33	27033909.65	18401838.97	11036746.1	20351961.13	16853852.29	26488412.97	21510202.46	29190694.44	21394790.25	42909723.81	19857908.26	17395016.74	122305894	21939268.08
				PS(18:2/18:2)					6.52												1951477.482	1985444.061	2252504.319	4083031.041	2567157.663	3657451.149	5628696.274	4394675.351	1168821.611	1094742.159	1141677.868	1676107.761	2576533.269	3109972.123	1775651.733	1227412.207	2018661.857	2256564.228	2868784.28	4404982.872	2977497.444	5662554.255	9685574.299	2040116.649	24404646.89	2045050.431	3045572.211	3020578.225	2238513.3	1981842.249	457671.5853	2377143.624	10812290.61	1128309.203	816386.9009	2248755.294	4654673.816	2111862.219	2759030.184	4252225.886	1931769.538	2326470.834	3395023.971	3271310.41	3927031.143	10390986.15	2225235.165	9097253.184	3206477.554	4402812.908	9069594.872	4260534.131	4739617.762	5482758.897	1396082.019	3781299.693	5922935.116	4945819.195	8667332.316	1623366.159	4254490.59	2743713.839	7597564.15	4363996.096	2496392.938	3064612.188	2017761.476	2267602.497	1659463.308	2685986.063	2173402.672	3293906.126	2766547.119	2029883.79	3854349.256	1999111.877	1940528.795	903585.949	2349983.489	6726220.062	1709751.9	4161458.017	1418576.778	2332684.194	2258002.749	2445794.421	10711164.76	2130679.884	2787687.148	2464850.063	15742770.05	1544790.475	3972044.495	2419470.705	2877479.908	2964835.732	2867495.056	5462343.6	2642616.162	3266368.992	2645254.89	5088511.195	2382066.651	3042497.446	4427100.15	3989638.986	4324443.164	2134936.195	3513064.732	8134403.568	2825941.527	3301899.95	2225832.973	2814332.692	1141484.39	4278716.639	2535410.288	3495540.528	1943082.851	15846551.02	1640576.153	2232190.59	2741499.677	5343671.299	1491241.472	3474596.811	5965066.991	2639511.174	3147386.908	1989913.899	2760888.232	3126094.948	2336453.642	2630728.22	1487444.168	1518085.002	2182331.73	13121199.92	2547070.233	22409456.53	6444884.965	921448.5572	1773239.483	4133582.449	2643541.13	2882544.157	1874265.098	2058272.437	2457165.019	3059093.126	1583113.682	1440678.281	3228806.278	1463115.483	3405832.004	4035624.463	14558887.03	2322415.926	2314169.629	2449569.312	2882063.992
				PE(16:0p/22:6)					6.53												106347604	74033788.94	66488735.15	77231816.1	84381073.56	66757425.45	79176510.49	60490391.48	81186061.86	98685985.99	88345682.17	104436487.8	95333341.04	91814064.9	110083040.5	61157165.82	76400535.41	66713797.77	73465631.12	89199013.45	79414431.85	76251264.31	99398296.15	75163076.66	61988930.59	100293946.9	66070797.98	65210859.69	133872365.1	87207645.05	132561075.7	84654161.14	58476558.98	121811344.4	81559882.36	104524480	115467369.7	85201497.26	88540457.02	72999685.1	65297590.09	89332613.75	82517459.94	74483190.22	81043980.09	39389051.69	93337703.16	38399414.59	113082147.9	68425845.7	69434721.7	54972557.93	82489179.08	72627223.95	91479643.63	73806187.69	77009725.51	61641423.32	102718124	83768774.92	106460286.6	79300828.67	75470803.13	92076583.74	50477084.85	69577054.37	77050837.09	134275966.4	83373609.07	74901211.06	116060030.8	100754791.8	72219377.69	84850586.17	101535236.4	55509497.39	107057849.9	136342113.2	87102050.18	95711489.76	82945583.35	100043947.2	59593199.72	88227827.2	81827412.65	70253475.85	73302849.88	45418800.16	108959002.4	82693645.44	96521635.38	123379292.1	81438986.06	97247559.4	58745148.61	85665874.19	75885833.24	60970905.64	84758337.41	66514415.32	67605358.93	123644886.8	66209475.91	64567241.73	76491006.02	68795106.69	76658003.66	100948569	43856911.65	69534640.71	62577125.54	85947393.89	61472085.85	62193517.09	106147552.2	82404017.99	42229100.47	78561740.25	101538000.5	61028773.3	90292014.99	92288720.16	57804332.05	57086770.17	96523541.71	79048339.99	24514593.19	93319897.15	78831889.53	107054436.3	60652439.31	88973474.04	88785304.96	85654890.24	80374358.52	91486081.29	127458924.7	86824931.52	77835197.95	75995902.37	74979124.19	78483654.28	64633242.97	75153783.24	113551902.9	62688617.01	101429544.8	71533662.14	77884299.13	74340861.93	81571176	110622757.4	90492348.34	100951652.3	67345316.4	68899768.89	57560494.73	76679408.62	79825441.75	71336578.18	49440077.38
				MGDG(18:1/22:5)(rep)					6.53												278177767.4	338575545.7	367660301.9	250149313.3	293742599	294497490.5	338367277.6	231222109.7	232320039.3	327082716	382129468.3	312712667.2	361065669.4	283578554.8	375489032.1	374948949.4	477022412.4	341231295.9	373932255.1	498388591.9	313662473.7	470643283.7	252021728.1	386246718.5	440821767.2	344763605.7	393618759.8	345413250.8	386303198.7	339063931.4	367081992.2	391541729.3	212174294.4	231082509.4	310844806.3	376838781.9	304055226.6	312648978.4	326412542.3	340392823.5	354396603.5	455620094.1	380090776.2	220083627.5	443689567.4	417522495.6	425281543.5	496179982.9	287971870.5	319156458.9	348215910.7	379400486.7	266358768.9	290349624.6	354662296.2	341064895.2	285160619.8	283493243.9	284135163.2	305806158.2	386790246.7	291642282.8	288069428.4	215159163.7	473680557.5	379870355.5	331249569.1	224674813.1	350191912	322324790.5	340151224	230999566.9	382158113.6	276233688.2	342031151.6	274543382.3	361209103.7	390612934.9	527092023.4	176770220.2	291297443.5	251798032	436802969.7	435041528.3	418428526.5	305444403.1	290203907.6	434368667.2	298344378.5	307774223.8	222632947.7	284992718.1	298361541	271463615.9	496784464.9	340686658.4	330463658.6	545741400.1	349624965.4	379959906.2	246854574.5	378931216.8	298923448.6	280293359.1	391754528.6	365669263.2	130670836.4	367787652.6	383737494.1	221292651.3	278802497.7	236371816.7	395620267.9	426768340.3	234391007.3	246792649.8	525824238.2	379628764.2	374036985.2	261018476.5	348639414.8	361745239.3	358696616.4	329550296.6	301749731.3	283411002.1	447684409.6	278442126	329555212.5	352498545.5	296123556.2	260879560.3	353723536.2	391366170.7	358314478.1	291677005.8	236812294	305604330.2	377205916.2	242585427.8	210445290.9	457859264.4	484134817.8	286197488.4	202713222.2	376426387.5	209969962	352014863.9	346330278	334591784.4	350525946.8	350770688.2	214666108.6	239497219	292027636.7	332951999.8	189363601.2	300831591.9	409944806.6	398286520.5	452827305.6
				PE(16:0/18:2)(rep)					6.54												29839843.72	31044780.86	45479789.82	63420130.4	44457473.82	57799464.27	73438365.08	65736076.64	21712503.01	20150289.35	28597747.6	34470902.59	53009098.46	69560152.37	39810880.52	21608177.16	48690285.01	43473602.28	67567119.81	85102027.38	67656789.39	134977173.3	216874720.1	45788036.61	530977411.6	39617332.9	72868982.76	70236774.75	45383281.12	47028369.31	16148766.45	45025938.11	166529869.9	20017707.75	15894228.9	43865246.3	96669500.09	39207134.48	43610814.1	56413185.16	29993605.78	37361182.03	60848181.12	48644427.12	83553155.32	164498730.5	55119778.66	169413140	49358517.62	77684696.52	123394510.5	70018416.01	83727060.13	82650461.3	25801371.47	57215632.6	101447340.6	79545270.8	184059388.8	39973953.42	90525074.4	44319754.39	106114687	62465919.88	51349418.81	61158158.66	36655133.29	44297138.7	32476258.62	43281393.59	37324720.52	48857544.03	68826662.77	37202234.06	53236693.17	28239798.52	33530275.94	17493890.38	42213725.88	109936078.6	45140461.93	90638773.01	23228330.05	42511115.08	43680523.29	32722540.52	150380411.9	48403852.87	46049382.91	39709944.11	223896431.6	25513811.64	57285723.1	35809301.55	55472748.13	46705146.89	42387871.43	123838879.6	54405535.92	66948486.26	42142629.04	99562376.26	33074554.01	51920323.26	87603797.19	74516580.07	62391891.37	35246327.75	65350995.3	133680875.4	51508639.01	48711958.03	47936045.84	51312924.85	20451914.94	80054768.39	64253589.9	68397094.68	48019747.76	212049011.8	29669588.54	43430047.85	38459934.69	97938421.1	27812532.88	73335902.47	109695232.2	40191351.46	50484278.33	35403741.34	47748043.79	53851363.01	39904240.59	45102863.23	28774136.41	28850951.64	40379621.14	221618924.7	41246833.33	278579594.1	88121044.12	17623751.43	43936842.05	58348454.49	40656419.01	59733966.12	28806959.65	33701086.2	52502936.7	72620431.24	28567055.38	35533556.1	47781050.12	24108790.52	52848497.94	62145042.57	195012423	40333074.99	44350822.74	29718890.66	53870448.33
				dMePE(16:0/20:3)					6.54												2836908.086	2868944.452	3193437.088	2755423.819	2170055.523	2501047.992	3514924.554	1959233.512	2171818.63	3133467.39	3264169.161	2778335.743	2886046.739	2246907.525	2732763.883	2939200.708	4495369.378	2756719.179	3499421.794	4833841.1	2403510.503	3926665.574	2870528.723	3709248.994	4563519.708	2219099.271	4005502.358	3271376.53	3920595.175	3068503.38	2774025.503	3855033.743	1631348.878	1737782.533	2856807.914	2588448.885	2230439.84	2828939.578	3028065.193	3234765.482	3020325.361	5054534.331	3894021.948	2038833.89	4436233.042	4767009.682	4051120.781	3862207.683	3389399.011	2343830.225	3248962.041	3989308.179	1724112.741	2393928.646	3576118.66	3953391.736	2243823.365	2170957.007	1851254.952	3048580.908	3776557.75	2490377.889	3087394.44	1591565.828	3919621.18	4963202.189	2737869.232	2223746.221	3139674.812	3258293.105	3615075.685	1906183.135	4100125.861	2255805.814	3843919.507	2230807.004	4505683.811	2147087.836	5242507.394	1849032.151	2310362.441	1802568.128	5230128.188	3563508.343	4347428.469	2071122.722	1762178.898	4021641.433	2530836.259	2759213.555	2641852.377	1984200.688	2442701.542	1978544.392	4488378.763	3519288.637	2539063.16	5242760.94	2522550.391	2492972.214	2368382.389	4131148.384	2429595.916	2564654.348	3112321.759	2347917.995	1118577.692	3798601.729	3687567.051	2155943.758	2871209.387	2043761.218	2827626.987	4636902.266	2108163.62	2230181.285	4978783.192	3912940.105	3429240.605	2749739.432	2603580.175	3881411.139	3458060.22	3174760.496	2621788.996	2538791.62	5256463.015	2145007.588	3617162.945	4577048.914	3986097.955	3026138.726	4321637.077	5211796.145	5102942.147	2721829.29	2133803.373	3034502.104	2798518.602	3215735.428	1668480.286	3746017.077	4095247.31	3063155.635	1678402.735	2819968.849	1762573.587	4004343.046	2740519.559	3012613.607	3160717.03	2272247.739	2126313.474	1812940.398	2550227.046	3147207.462	1903404.69	2918913.933	3662130.912	2814228.546	4817546.277
				PE(17:0/22:6)					6.65												238326.3556	218510.0264	200238.6234	345814.8964	647267.1479	878167.9286	679705.2621	724636.6033	615411.4962	224153.6238	403486.7836	801117.877	860213.3426	1048854.087	838660.3679	88931.89286	193636.4801	1035964.503	1247356.452	834600.5685	717212.9893	1471457.238	2003937.167	2507415.276	2656971.325	897838.9748	525498.4508	906151.2628	821322.6399	770925.2537	426799.6893	801885.8396	2378797.059	405602.9652	187471.1658	512993.2373	1469085.434	805128.1926	454062.2107	546547.9538	649062.891	317087.0594	1208949.533	474635.5987	611420.4324	2028537.416	2478947.627	1292378.553	1018434.553	886544.5452	518911.2049	530391.1639	599044.9969	356350.1524	233905.0537	442963.7404	889123.9298	1062375.221	2195382.93	949717.064	2771272.447	1183584.681	2014453.776	831542.1491	553185.0044	237888.767	773774.9774	1308173.12	580270.805	515530.4399	1020680.307	838851.5045	1333086.319	484026.3736	407750.1361	700164.1777	329225.5408	300139.9242	257703.6312	1467981.281	996501.3977	1054358.458	121173.7934	651023.5375	714393.8717	519604.2155	1344036.25	761979.71	974362.74	446731.0793	1318694.384	532940.8554	736365.2568	150929.2013	386821.8323	614340.2682	413447.9267	659971.9599	617294.5378	1028124.826	297023.1573	1541497.324	215588.6893	576669.8026	693886.8905	1783113.192	650961.5362	396791.44	191660.5469	1251484.143	989613.8544	664757.9247	535080.3243	989046.0724	903116.83	1705736.295	1771717.999	2102988.548	1758130.631	806820.3145	498464.8352	686067.2725	535439.9566	931632.1422	871792.0956	843276.6197	474844.713	671204.8943	1197179.231	496378.2406	760655.6963	282895.3858	719084.2621	545047.6719	518456.3762	1105480.489	1850248.751	1936285.696	761907.9063	2752343.277	641579.5763	49441.09756	151853.5759	766700.7442	1490794.435	1169347.541	478551.0395	420617.1275	837779.1138	1279660.263	780692.184	548314.8306	596630.0186	248550.4382	441689.1253	524314.8718	975688.8971	695857.0541	690672.9254	39236.36283	905819.9334
				PE(18:1p/22:6)					6.68												34305282.34	26020120.49	24561930.33	28869673.86	32655918.3	25914358.1	31490313.95	21895726.6	37047408.51	36114148.08	30205129	39736555.04	32353306.34	34820751.45	35664359.49	17864576.05	23017172.72	19704214.07	30145579.63	37183935.56	39346800.11	26651738.01	30176885.76	26830472.37	30799275.25	45798800.64	20143020.6	30483290.05	41317652.11	34761745.44	44303405.24	27102103.88	22250751.39	51225387.21	27619563.27	41099810.42	32568817.67	32540189.93	39518494.02	24610130.9	24387587.23	32402971.5	21335670.97	30421270.91	36476987.61	19631304.12	40005494.1	23380187.37	50361782.68	25274166.61	23622846.71	20601187.2	24417477.58	28246367.36	34319942.13	23056053.89	31571709.97	24733727.61	42231528.71	31836426.35	51511092.8	29963513.56	32845366.13	48634948.27	17642276.03	25143499.77	31010048.15	54691948.21	25278385.96	31844135.63	45409715.47	36625986.38	30792434.73	30840157.48	23866809.44	28281668.6	43635536.4	45813280.62	32552992.37	26262728.55	40106564.01	45428181.29	17011929.01	31400303.16	30984301.06	21385108.92	29487158.67	20678519.06	58195620.37	27132120.99	29445108.27	39330658.49	34120576.5	34771860.1	19796813.04	26178953.41	37837864.21	23126117.43	34503252.42	23992720.55	21328125.69	53816939.26	22081309.44	27131668.56	28739133.82	25034547.82	30982813.85	42476154.01	17876151.57	25955564.93	28962772.55	23177071.89	26817747.08	17710907.41	45646651.56	37218714.6	17715433.1	30830211.68	44781973.04	20995183.89	30773445.46	37375040.95	18265128.68	23254890.6	34431673.65	27331432.42	18026237.34	36738955.4	40987148.77	36225374.36	28080491.02	30261598.69	36873526.42	27476496.44	29767836.57	35049387.92	60103743.13	18736019.43	30804698.51	27839899.68	22356252.55	27424412.3	20687326.73	29387035.83	46787944.97	21001234.07	30970196.88	25160647.2	23310949.32	22498339.56	26740878.75	42892931.78	29286663.04	37335521.52	23143826.34	26109792.13	20224714.32	30888403.24	32221619.25	24048405.17	16805935.1
				PS(18:1/20:4)(rep)					6.69												2013190.224	1894951.33	2971768.496	4977372.883	3027153.781	3815891.728	4325432.365	3914579.369	1411238.649	1012377.76	775731.5436	1449367.342	1481794.643	3821368.079	1074267.501	866339.0967	1180601.091	940209.7827	2372154.279	2605241.225	2300164.004	5976154.542	8025458.275	1188231.563	23350624.69	1550815.444	2564015.727	3724916.071	1769156.832	2549297.961	606384.0022	1158319.231	2951085.835	1067354.471	618809.1779	1939733.291	2802754.131	1819915.317	2947634.267	2807274.608	1899875.208	1571508.496	1892801.514	2385855.104	2879099.093	12147704.26	1013117.845	13863570.47	1935650.242	3462452.744	8084027.926	4031326.591	4926302.669	6193478.96	1289543.856	3033655.281	5958231.842	4576005.066	7215850.755	1341505.199	2280053.144	1474638.158	5782835.579	2818744.598	1218532.017	3908672.463	1315121.159	1767610.619	1036245.767	2755384.397	1223071.199	2175835.011	2098573.471	1980064.766	1856380.997	1612865.668	1517054.284	951410.3577	1125567.59	4839519.015	1443287.977	7675873.318	1139880.796	1673004.577	1745116.357	1524392.308	6839697.115	2425637.248	1846172.388	2429671.012	10058940.75	1157306.444	2863776.452	1793740.434	2081917.196	2330456.879	2139258.679	5843824.086	2235204.633	2667268.873	1684971.454	2497072.157	2198943.165	3269610.297	3894291.036	2515930.97	3400074.901	2772288.324	3955129.401	5396201.754	2774203.281	1690874.379	2318041.639	1181195.026	948627.1382	5036328.894	2443362.619	1513643.462	1772278.666	11907271.78	1141958.422	1688742.778	1810141.342	2937205.235	895864.9591	3626302.712	8608655.664	2177428.983	2545360.368	1268155.062	2195807.759	2669670.767	2177535.16	2093884.34	1232843.316	996574.1415	2278081.666	5233687.007	3190226.928	7782631.006	4326983.18	836035.9353	1917763.441	1975507.151	2254286.721	1665694.092	1234493.847	1829816.366	1703951.32	4109329.932	1038788.066	1173541.468	2078928.419	934238.7	3501058.607	3625298.657	6971779.477	1863790.072	1578779.092	1498539.009	1969837.373
				PE(18:1/18:2)(rep)					6.71												21186160.74	19731666.5	35085292.9	51167566.59	34078334.23	41622951.45	43800618.35	43119182.05	18567960.8	11723874.17	11028969.1	18252050.77	17583675.46	48158975.9	12695001.71	9667328.544	14288259.49	11623924.52	30691042.51	29167149.19	31581725.71	67812068.16	92871750.5	15228392.09	294386799.8	17007834.05	31136826.93	49041323.38	20370202.4	32641749.3	9287296.137	14901013.12	31617617.31	12125089.25	7461798.943	25081928.11	34187464.19	21175233.01	30501153.7	30135046.53	20314073.8	16586511.55	21033343.56	25206286.32	39139097.9	159981371.5	13751398.64	140776001.5	20373963.39	36591268.48	83994413.81	45443854.86	55147197.85	64408739.33	13509394.91	31177712.54	64896514.9	50417435.89	92520726.14	17776359.64	27645589.43	16390011.63	61278770.45	30673349.83	14640977.86	39938985.77	14034223.3	21439428.02	11176626.73	28897753.06	13816170.18	21940772.07	26318510.2	22495686.09	17687527.35	17332319.88	16728699.71	12020256.83	13066508.56	47773620.13	19700214.79	91022636.49	12136658.92	19101070.64	19077527.18	16012909.1	65062257.01	30238700.33	20203810.85	25361579.55	86815773.11	12100382.64	29506061.47	19545487.54	24306559.34	24667151.54	23463482.69	69574609.49	26809065.62	29094652.63	17611843.62	30591719.69	23048418.06	37248279.49	45902025.13	28307611.61	36152147.73	30119507.73	41474970.58	59784165.27	33416830.56	18010340.39	30307728.25	13516862.46	11417997.22	74827373.14	35701068.29	20031723.43	25354850.37	110656692.6	13291148.27	20743917.71	19079949.47	34612750.93	10233654.17	39961313.72	93174017.77	24392673.99	27034007.05	14674985.49	24758959.03	29382534.14	24172223.73	22967598.83	14469857.92	11556118.64	28829741.89	42951470.25	35704976.52	75330746.67	39766214.33	9920958.518	25199695.21	20078433.37	25057415.75	20189247.03	13938039.54	17447775.48	21153730.11	52442917.18	11789208.51	16359368.24	22244000.5	9766269.824	40576933.8	41392210.66	70614700.79	21888585.45	18469453.49	14222024.08	22877289.12
